Measure Mode: wall_time
Thread ID: 6893780
Fiber ID: 8630140
Total: 109.009418
Sort by: self_time

 %self      total      self      wait     child     calls  name
  0.00      0.003     0.003     0.000     0.000     1956   String#length
  0.00      0.013     0.003     0.000     0.010     3172  *BinData::AcceptedParametersPlugin#accepted_parameters
  0.00      0.003     0.003     0.000     0.000     2301   Gem::Dependency#requirement
  0.00      0.003     0.003     0.000     0.000     2089   Kernel#class
  0.00      0.007     0.003     0.000     0.004      138   Array#uniq
  0.00      0.091     0.003     0.000     0.088     1299  *BinData::SanitizedParameters#initialize
  0.00      0.008     0.003     0.000     0.005     1299   BinData::SanitizedParameters#ensure_mutual_exclusion_of_parameters
  0.00      0.003     0.003     0.000     0.000      782   Class#inherited
  0.00      0.006     0.003     0.000     0.003     1050   <Class::Gem::Version>#new
  0.00      0.082     0.003     0.000     0.079     1299  *BinData::SanitizedParameters#sanitize!
  0.00      0.004     0.003     0.000     0.001       84   <Class::Time>#utc
  0.00      0.009     0.003     0.000     0.006     4166   BinData::SanitizedField#name_as_sym
  0.00      0.011     0.003     0.000     0.008      871   <Class::Gem::Requirement>#parse
  0.00      0.041     0.003     0.000     0.038     1098   BinData::Registry#normalize_name
  0.00      0.011     0.003     0.000     0.008     2818  *BinData::DSLMixin::DSLParser#fields
  0.00      0.003     0.003     0.000     0.000     1242   BasicObject#singleton_method_added
  0.00      0.058     0.003     0.000     0.055     1088   BinData::DSLMixin::DSLFieldValidator#ensure_valid_name
  0.00      0.019     0.003     0.000     0.016      838   Gem::Requirement#initialize
  0.00      0.011     0.003     0.000     0.008     1299  *Module#const_get
  0.00      0.006     0.003     0.000     0.003     1498  *<Class::BinData::Base>#arg_processor
  0.00      0.019     0.003     0.000     0.016      932   Enumerable#to_a
  0.00      0.023     0.003     0.000     0.020      559   Gem::Dependency#initialize
  0.00      0.014     0.003     0.000     0.011     4280   BinData::DSLMixin::DSLFieldValidator#option?
  0.00      0.003     0.003     0.000     0.000     1280   String#%
  0.00      0.252     0.003     0.000     0.250     1088  *BinData::DSLMixin::DSLParser#parse_and_append_field
  0.00      0.007     0.003     0.000     0.005     2527  *BinData::DSLMixin#dsl_parser
  0.00      0.230     0.002     0.000     0.227      918   Gem::Text#levenshtein_distance
  0.00      0.011     0.002     0.000     0.008     2982  *Array#hash
  0.00      0.007     0.002     0.000     0.004     1713   Gem::StubSpecification#data
  0.00      0.002     0.002     0.000     0.000     4941   Kernel#respond_to?
  0.00      0.268     0.002     0.000     0.265     1523  *BinData::DSLMixin#method_missing
  0.00      0.002     0.002     0.000     0.000    10697   Symbol#==
  0.00      0.022     0.002     0.000     0.020      936   Enumerable#detect
  0.00      0.002     0.002     0.000     0.000     5149   Array#at
  0.00      0.003     0.002     0.000     0.001     2033   Hash#include?
  0.00      0.002     0.002     0.000     0.000      744   <Class::File>#directory?
  0.00      0.002     0.002     0.000     0.000      222   <Class::File>#expand_path
  0.00      0.002     0.002     0.000     0.000      967   String#=~
  0.00      0.002     0.002     0.000     0.000     1097   Array#join
  0.00      0.018     0.002     0.000     0.016     1117   Gem::Dependency#hash
  0.00      0.002     0.002     0.000     0.000     1235   <Class::File>#file?
  0.00      0.002     0.002     0.000     0.000     3790   Array#<<
  0.00      0.009     0.002     0.000     0.007     1311   BinData::AcceptedParametersPlugin#mandatory_parameters
  0.00      0.002     0.002     0.000     0.000     1460   String#downcase
  0.00      0.014     0.002     0.000     0.012     1301   BinData::AcceptedParametersPlugin#default_parameters
  0.00      0.018     0.002     0.000     0.016     1299   BinData::SanitizedParameters#merge_default_parameters!
  0.00      0.077     0.002     0.000     0.075     1088   BinData::DSLMixin::DSLFieldValidator#validate_field
  0.00      0.048     0.002     0.000     0.046     1088  *BinData::DSLMixin::DSLFieldParser#initialize
  0.00      0.002     0.002     0.000     0.000     1878   Array#initialize_copy
  0.00      0.109     0.002     0.000     0.107      408   <Class::Pio::OpenFlow::Message>#method_missing
  0.00      0.005     0.002     0.000     0.003     1483   BinData::AcceptedParametersPlugin::AcceptedParameters#mandatory
  0.00    108.302     0.002     0.000   108.300        1   Kernel#load
  0.00      0.002     0.002     0.000     0.000      294   <Class::File>#basename
  0.00      0.002     0.002     0.000     0.000     3304   Gem::Dependency#type
  0.00      0.012     0.002     0.000     0.010      548   Enumerable#sort_by
  0.00      0.002     0.002     0.000     0.000        6   ActiveSupport::Inflector::Inflections#irregular
  0.00      0.002     0.002     0.000     0.000      941   Kernel#kind_of?
  0.00      0.002     0.002     0.000     0.000     1473   BinData::AcceptedParametersPlugin::AcceptedParameters#default
  0.00      0.003     0.002     0.000     0.002      496   Array#collect
  0.00      0.002     0.002     0.000     0.000     1199   Array#shift
  0.00      0.004     0.002     0.000     0.002     1291   Gem::StubSpecification#name
  0.00      0.002     0.002     0.000     0.000     1088   BinData::DSLMixin::DSLFieldParser#params_from_args
  0.00      0.002     0.002     0.000     0.000      437   <Class::File>#join
  0.00      0.003     0.002     0.000     0.001     1088   BinData::DSLMixin::DSLFieldParser#name_from_field_declaration
  0.00      0.002     0.002     0.000     0.000     1046   Array#last
  0.00      0.018     0.002     0.000     0.016      686   <Class::Gem::Requirement>#create
  0.00      0.002     0.002     0.000     0.000     2182   Class#superclass
  0.00      0.014     0.002     0.000     0.013      701  *Enumerable#find
  0.00      0.003     0.002     0.000     0.001      342   BinData::Registry#name_with_endian
  0.00      0.002     0.002     0.000     0.000     2902   Hash#has_key?
  0.00      0.002     0.002     0.000     0.000     1082   Module#method_defined?
  0.00      0.002     0.002     0.000     0.000       20   Regexp#initialize
  0.00      0.152     0.002     0.000     0.150     1088   BinData::SanitizedFields#add_field
  0.00      0.043     0.002     0.000     0.041     1098   BinData::Registry#lookup
  0.00      0.005     0.002     0.000     0.004      960  *BinData::DSLMixin::DSLParser#parent_attribute
  0.00      0.154     0.001     0.000     0.153     1088   BinData::DSLMixin::DSLParser#append_field
  0.00      0.044     0.001     0.000     0.042     1088  *BinData::DSLMixin::DSLFieldParser#params_from_field_declaration
  0.00      0.256     0.001     0.000     0.255     1088  *BinData::DSLMixin::DSLParser#method_missing
  0.00      0.001     0.001     0.000     0.000      620   String#split
  0.00      0.108     0.001     0.000     0.107      429   Gem::StubSpecification#to_spec
  0.00      0.006     0.001     0.000     0.005     1299   BinData::SanitizedParameters#ensure_no_nil_values
  0.00      0.012     0.001     0.000     0.010     1440   BinData::Registry#is_registered?
  0.00      0.001     0.001     0.000     0.000      100   <Class::Dir>#[]
  0.00      0.001     0.001     0.000     0.000     3565   Fixnum#==
  0.00      0.145     0.001     0.000     0.143     1088   BinData::SanitizedField#initialize
  0.00      0.001     0.001     0.000     0.000      535   Gem::Specification#dependencies
  0.00      0.138     0.001     0.000     0.136        4   Bundler::SpecSet#for
  0.00      0.001     0.001     0.000     0.000     6967   String#<=>
  0.00      0.014     0.001     0.000     0.013      815   Gem::Requirement#to_s
  0.00      0.002     0.001     0.000     0.000      222   Module#attr_reader
  0.00      0.008     0.001     0.000     0.007      293   BinData::DSLMixin::DSLParser#to_struct_params
  0.00      0.011     0.001     0.000     0.010     1178   BinData::DSLMixin::DSLFieldValidator#fields
  0.00      0.002     0.001     0.000     0.001     1538   Gem::Version#hash
  0.00      0.001     0.001     0.000     0.000       33   Regexp#match
  0.00      0.001     0.001     0.000     0.000      655   Array#pop
  0.00      0.006     0.001     0.000     0.005       84   Gem::Specification#date=
  0.00      0.019     0.001     0.000     0.018      326   Gem::Specification#add_dependency_with_type
  0.00      0.001     0.001     0.000     0.000     2211   NilClass#nil?
  0.00      0.012     0.001     0.000     0.011      836   Gem::Requirement#as_list
  0.00      0.005     0.001     0.000     0.004      932   Kernel#!~
  0.00      0.001     0.001     0.000     0.000     1625   Kernel#block_given?
  0.00      0.039     0.001     0.000     0.038       13   BinData::DSLMixin::DSLFieldParser#params_from_block
  0.00      0.010     0.001     0.000     0.009      265   BinData::Registry#register
  0.00      0.034     0.001     0.000     0.033      928   BinData::DSLMixin::DSLFieldValidator#duplicate_name?
  0.00      0.010     0.001     0.000     0.009     1117   Gem::Requirement#hash
  0.00      0.105     0.001     0.000     0.104       82   <Class::Gem::Specification>#load
  0.00      0.001     0.001     0.000     0.000      391   String#to_i
  0.00      0.002     0.001     0.000     0.001      896   BinData::SanitizedParameters#needs_sanitizing?
  0.00      0.003     0.001     0.000     0.002      928   BinData::DSLMixin::DSLFieldValidator#name_is_reserved?
  0.00      0.001     0.001     0.000     0.000     3944   Array#empty?
  0.00      0.005     0.001     0.000     0.004        6   Integer#times
  0.00      0.010     0.001     0.000     0.009      928   BinData::DSLMixin::DSLFieldValidator#malformed_name?
  0.00      0.310     0.001     0.000     0.309      845  *Array#map!
  0.00      0.001     0.001     0.000     0.000      357   Hash#initialize_copy
  0.00      0.003     0.001     0.000     0.002      238   BinData::DSLMixin::DSLParser#initialize
  0.00      0.007     0.001     0.000     0.006     1088   BinData::DSLMixin::DSLFieldValidator#all_or_none_names_failed?
  0.00      0.006     0.001     0.000     0.005     1088   BinData::DSLMixin::DSLFieldValidator#must_not_have_a_name_failed?
  0.00      0.009     0.001     0.000     0.008      173   BinData::AcceptedParametersPlugin::AcceptedParameters#initialize
  0.00      0.019     0.001     0.000     0.018      200   BinData::PrimitiveArgProcessor#sanitize_parameters!
  0.00      0.001     0.001     0.000     0.000      398   Hash#values
  0.00      0.001     0.001     0.000     0.000      945   Range#each
  0.00      0.003     0.001     0.000     0.002      551   BinData::AcceptedParametersPlugin::AcceptedParameters#mutually_exclusive
  0.00      0.003     0.001     0.000     0.002      249   URI::Generic#to_s
  0.00      0.001     0.001     0.000     0.000      121   Module#attr_accessor
  0.00      0.002     0.001     0.000     0.001      218   MonitorMixin#mon_enter
  0.00      0.003     0.001     0.000     0.002     2406   Bundler::LazySpecification#satisfies?
  0.00      0.057     0.001     0.000     0.056      222   <Class::Pio::OpenFlow::Action>#method_missing
  0.00      0.012     0.001     0.000     0.012      144   Array#select
  0.00      0.001     0.001     0.000     0.000      562   Kernel#untaint
  0.00      0.001     0.001     0.000     0.000      357   String#strip
  0.00      0.001     0.001     0.000     0.000      578   Array#concat
  0.00      0.014     0.001     0.000     0.013      219   Gem::Specification#add_development_dependency
  0.00      0.001     0.001     0.000     0.000      655   <Class::Thread>#current
  0.00      0.004     0.001     0.000     0.003     1088   BinData::DSLMixin::DSLFieldValidator#must_have_a_name_failed?
  0.00      0.002     0.001     0.000     0.001      928   BinData::DSLMixin::DSLFieldValidator#name_shadows_method?
  0.00      0.002     0.001     0.000     0.002       91   Array#reject
  0.00      0.001     0.001     0.000     0.001      305   Gem::Version#_segments
  0.00      0.005     0.001     0.000     0.004       87   Kernel#open
  0.00      0.001     0.001     0.000     0.000     2461   BinData::SanitizedParameters#has_parameter?
  0.00      0.001     0.001     0.000     0.000      265   Module#private
  0.00      0.001     0.001     0.000     0.000      261   <Class::File>#dirname
  0.00      0.001     0.001     0.000     0.000     1009   <Class::File>#symlink?
  0.00      0.023     0.001     0.000     0.022      928   BinData::SanitizedFields#has_field_name?
  0.00      0.001     0.001     0.000     0.000       85   Gem::Specification#internal_init
  0.00      0.001     0.001     0.000     0.000      168   Fixnum#divmod
  0.00      0.010     0.001     0.000     0.009      317   BinData::DSLMixin::DSLParser#dsl_params
  0.00      0.002     0.001     0.000     0.002      126   Gem::Version#<=>
  0.00      0.002     0.001     0.000     0.001       40   String#scan
  0.00      0.001     0.001     0.000     0.000      421   Hash#fetch
  0.00      0.001     0.001     0.000     0.000     1300   Hash#length
  0.00      0.011     0.001     0.000     0.011       88   Gem::BasicSpecification#full_require_paths
  0.00      0.001     0.001     0.000     0.000      402   Kernel#initialize_copy
  0.00      0.001     0.001     0.000     0.000      109   Exception#backtrace
  0.00      0.001     0.001     0.000     0.000      500   Array#length
  0.00      0.001     0.001     0.000     0.000      838   Array#compact!
  0.00      0.003     0.001     0.000     0.003      237   BinData::DSLMixin::DSLBigAndLittleEndianHandler#obj_attribute
  0.00      0.003     0.001     0.000     0.002      379   BinData::AcceptedParametersPlugin#mutually_exclusive_parameters
  0.00      0.004     0.001     0.000     0.003       80   Array#reverse_each
  0.00      0.034     0.001     0.000     0.033      113   <Class::BinData::Record>#inherited
  0.00      0.001     0.001     0.000     0.000      164   Module#append_features
  0.00      0.002     0.001     0.000     0.002     1660  *BasicObject#!=
  0.00      0.002     0.001     0.000     0.002      886   Array#uniq!
  0.00      0.011     0.001     0.000     0.010      108   Bundler::Index#local_search
  0.00      0.001     0.001     0.000     0.000      212   Module#const_set
  0.00      0.004     0.001     0.000     0.003      769   Bundler::SpecSet#lookup
  0.00      0.001     0.001     0.000     0.000      217   <Class::Gem::Specification>#unresolved_deps
  0.00      0.001     0.001     0.000     0.000      407   Gem::Version#prerelease?
  0.00      0.001     0.001     0.000     0.000      310   Array#compact
  0.00      0.001     0.001     0.000     0.000     1793   String#<<
  0.00      0.001     0.001     0.000     0.000      138   Kernel#freeze
  0.00      0.219     0.001     0.000     0.219     8628  *Enumerator#each_with_index
  0.00      0.001     0.001     0.000     0.000     2435   Fixnum#^
  0.00      0.002     0.001     0.000     0.002      213   <Module::Gem>#find_unresolved_default_spec
  0.00      0.001     0.001     0.000     0.001      218   MonitorMixin#mon_exit
  0.00      0.004     0.001     0.000     0.004      259  *BinData::DSLMixin::DSLParser#hide
  0.00      0.009     0.001     0.000     0.008      361   BinData::Registry#register_dynamic_class
  0.00      0.001     0.001     0.000     0.000      237   BinData::SanitizedFields#initialize
  0.00      0.011     0.001     0.000     0.011      190   Bundler::LockfileParser#parse_spec
  0.00      0.001     0.001     0.000     0.000       20   IO#write
  0.00      0.002     0.000     0.000     0.002      293   BinData::StructArgProcessor#sanitize_endian
  0.00      0.004     0.000     0.000     0.004      237   BinData::DSLMixin::DSLBigAndLittleEndianHandler#subclass_of_big_and_little_endian?
  0.00      0.000     0.000     0.000     0.000      278   Fixnum#to_s
  0.00      0.000     0.000     0.000     0.000      255   IO#readline
  0.00      0.007     0.000     0.000     0.006      604   Bundler::DepProxy#hash
  0.00      0.005     0.000     0.000     0.004      293   BinData::StructArgProcessor#sanitize_parameters!
  0.00      0.002     0.000     0.000     0.001      217   BinData::DSLMixin::DSLParser#set_endian
  0.00      0.006     0.000     0.000     0.006       94   Forwardable#def_instance_delegator
  0.00      0.120     0.000     0.000     0.119      427   Bundler::RemoteSpecification#method_missing
  0.00      0.000     0.000     0.000     0.000       59   Module#extend_object
  0.00      0.001     0.000     0.000     0.000       94   ActiveSupport::Inflector::Inflections::Uncountables#to_regex
  0.00      0.000     0.000     0.000     0.000      500   Gem::Specification#loaded_from
  0.00      0.003     0.000     0.000     0.002      163   Module#include
  0.00      0.001     0.000     0.000     0.000        1   Kernel#exit
  0.00      0.001     0.000     0.000     0.000       91   Enumerable#grep
  0.00      0.000     0.000     0.000     0.000      233   <Module::Gem>#suffixes
  0.00      0.000     0.000     0.000     0.000      596   Regexp#===
  0.00      0.042     0.000     0.000     0.042       32   BasicObject#instance_eval
  0.00      0.001     0.000     0.000     0.000        1   <Object::Object>#replace
  0.00      0.000     0.000     0.000     0.000     1184   BinData::SanitizedField#name
  0.00      0.002     0.000     0.000     0.002      454  *Array#any?
  0.00      0.001     0.000     0.000     0.000      265   BinData::Registry#warn_if_name_is_already_registered
  0.00      0.002     0.000     0.000     0.002      129   Gem::Requirement#satisfied_by?
  0.00      0.000     0.000     0.000     0.000     1146   BasicObject#==
  0.00      0.004     0.000     0.000     0.004      266   <Class::BinData::Base>#register_subclasses
  0.00      0.031     0.000     0.000     0.031      102   Class#initialize
  0.00      0.000     0.000     0.000     0.000      446   Array#+
  0.00      0.003     0.000     0.000     0.002       31   Array#delete_if
  0.00      0.001     0.000     0.000     0.001      180   <Class::Gem::Version>#create
  0.00      0.001     0.000     0.000     0.000       84   Gem::Specification#required_rubygems_version=
  0.00      0.000     0.000     0.000     0.000        6   Module#instance_methods
  0.00      0.001     0.000     0.000     0.001      177   Set#add
  0.00      0.003     0.000     0.000     0.002      133   Gem::Version#initialize
  0.00      0.012     0.000     0.000     0.012      127   Gem::Dependency#to_lock
  0.00      0.001     0.000     0.000     0.000       75   Module#alias_method
  0.00      0.000     0.000     0.000     0.000      143   Module#included
  0.00      0.013     0.000     0.000     0.012      339   Gem::Requirement#==
  0.00      0.000     0.000     0.000     0.000      170   Gem::BasicSpecification#internal_init
  0.00      0.003     0.000     0.000     0.003       85   Gem::BasicSpecification#full_name
  0.00      0.000     0.000     0.000     0.000      216   String#initialize
  0.00      0.002     0.000     0.000     0.001       85   Gem::StubSpecification::StubLine#initialize
  0.00      0.003     0.000     0.000     0.003      335   Bundler::RemoteSpecification#full_name
  0.00      0.001     0.000     0.000     0.001      218   Pathname#chop_basename
  0.00      0.004     0.000     0.000     0.003       75   Module#parents
  0.00      0.000     0.000     0.000     0.000      106   Exception#exception
  0.00      0.004     0.000     0.000     0.003      165   Struct#hash
  0.00      0.001     0.000     0.000     0.001      170   Gem::BasicSpecification#initialize
  0.00      0.003     0.000     0.000     0.003      214   ActiveSupport::Inflector#constantize
  0.00      0.000     0.000     0.000     0.000       86   <Module::Gem>#default_dir
  0.00      0.014     0.000     0.000     0.014      333  *<Module::TSort>#each_strongly_connected_component_from
  0.00    109.009     0.000     0.000   109.009        2   Global#[No method]
  0.00      0.012     0.000     0.000     0.012      208   Bundler::LockfileParser#parse_source
  0.00      0.001     0.000     0.000     0.000      218   MonitorMixin#mon_check_owner
  0.00      0.001     0.000     0.000     0.000      197   <Class::Gem::Platform>#match
  0.00      0.000     0.000     0.000     0.000       78   NilClass#to_s
  0.00      0.000     0.000     0.000     0.000      238   BinData::DSLMixin::DSLBigAndLittleEndianHandler#initialize
  0.00      0.000     0.000     0.000     0.000      555   String#+
  0.00      0.001     0.000     0.000     0.000      220   BinData::SanitizedFields#copy_fields
  0.00      0.000     0.000     0.000     0.000       18   <Module::FileTest>#exist?
  0.00      0.006     0.000     0.000     0.006      440   Enumerable#all?
  0.00      0.000     0.000     0.000     0.000      711   BinData::BaseArgProcessor#sanitize_parameters!
  0.00      0.003     0.000     0.000     0.003        1   Array#sort!
  0.00      0.000     0.000     0.000     0.000      218   Thread::Mutex#lock
  0.00      0.007     0.000     0.000     0.007      195   <Module::Bundler>#rubygems
  0.00      0.002     0.000     0.000     0.001      181   BinData::AcceptedParametersPlugin::AcceptedParameters#optional
  0.00      0.000     0.000     0.000     0.000     1304   Integer#chr
  0.00      0.012     0.000     0.000     0.012      200   BinData::SanitizedParameters#create_sanitized_params
  0.00      0.000     0.000     0.000     0.000      310   Array#delete
  0.00      0.108     0.000     0.000     0.107      427   Bundler::StubSpecification#_remote_specification
  0.00      0.000     0.000     0.000     0.000      116   Gem::Specification#platform
  0.00      0.001     0.000     0.000     0.000        6   Pio::IPv4Address#initialize
  0.00      0.009     0.000     0.000     0.009       88   Bundler::Index#search_by_dependency
  0.00      0.000     0.000     0.000     0.000       88   IO#close
  0.00      0.000     0.000     0.000     0.000      582   URI::Generic#userinfo
  0.00      0.000     0.000     0.000     0.000       81   Kernel#binding
  0.00      0.000     0.000     0.000     0.000      375   Module#class_variable_set
  0.00      0.000     0.000     0.000     0.000      551   Array#size
  0.00      0.000     0.000     0.000     0.000      620   Kernel#Array
  0.00      0.001     0.000     0.000     0.000      112   Pathname#initialize
  0.00      0.000     0.000     0.000     0.000       66   Symbol#=~
  0.00      0.001     0.000     0.000     0.001       73   Hash#merge
  0.00      0.000     0.000     0.000     0.000      153   Hash#initialize
  0.00      0.020     0.000     0.000     0.020       83   Bundler::LazySpecification#to_lock
  0.00      0.000     0.000     0.000     0.000      322   Module#const_defined?
  0.00      0.007     0.000     0.000     0.007       83   Gem::BasicSpecification#find_full_gem_path
  0.00      0.000     0.000     0.000     0.000      445   Kernel#instance_variable_defined?
  0.00      0.001     0.000     0.000     0.001      293   BinData::StructArgProcessor#sanitize_hide
  0.00      0.002     0.000     0.000     0.002       32   Pathname#plus
  0.00      0.002     0.000     0.000     0.002      224   Enumerable#inject
  0.00      0.000     0.000     0.000     0.000      682   Fixnum#zero?
  0.00      0.001     0.000     0.000     0.001      263   URI::Generic#default_port
  0.00      0.002     0.000     0.000     0.001       85   Gem::Specification#version=
  0.00      0.008     0.000     0.000     0.007      211   Gem::Dependency#==
  0.00      0.002     0.000     0.000     0.002       78   BinData::StringArgProcessor#sanitize_parameters!
  0.00      0.003     0.000     0.000     0.003      137   Gem::Dependency#to_s
  0.00      0.000     0.000     0.000     0.000     1564   String#===
  0.00      0.005     0.000     0.000     0.005      162   Bundler::Source::Rubygems#credless_remotes
  0.00      0.000     0.000     0.000     0.000       34   Array#-
  0.00      0.000     0.000     0.000     0.000      300   Module#class_variable_get
  0.00      0.003     0.000     0.000     0.003       83   Gem::Specification#gems_dir
  0.00      0.000     0.000     0.000     0.000      218   Thread::Mutex#unlock
  0.00      0.000     0.000     0.000     0.000     1757   Module#==
  0.00      0.004     0.000     0.000     0.003       20   Bundler::Dsl#normalize_options
  0.00      0.001     0.000     0.000     0.001      293   BinData::StructArgProcessor#sanitize_fields
  0.00      0.000     0.000     0.000     0.000      238   BinData::DSLMixin::DSLFieldValidator#initialize
  0.00      0.002     0.000     0.000     0.001       75   ActiveSupport::DescendantsTracker#inherited
  0.00      0.000     0.000     0.000     0.000      206   BinData::SanitizedParameters#create_sanitized_endian
  0.00      0.002     0.000     0.000     0.001      186   Gem::Specification#source
  0.00      0.000     0.000     0.000     0.000      205   Kernel#method
  0.00      0.000     0.000     0.000     0.000      198   <Module::Gem>#platforms
  0.00      0.005     0.000     0.000     0.004      237   BinData::DSLMixin::DSLBigAndLittleEndianHandler#ancestor_fields
  0.00      0.000     0.000     0.000     0.000       92   Gem::Specification#raw_require_paths
  0.00      0.000     0.000     0.000     0.000      126   Gem::Version#_version
  0.00      0.000     0.000     0.000     0.000       59   Module#extended
  0.00      0.003     0.000     0.000     0.002       87   Gem::Specification#base_dir
  0.00      0.000     0.000     0.000     0.000      224   Bundler::MatchPlatform#match_platform
  0.00      0.005     0.000     0.000     0.005      557   Bundler::Source::Rubygems#eql?
  0.00      0.001     0.000     0.000     0.001       59   Kernel#extend
  0.00      0.000     0.000     0.000     0.000      173   String#chomp
  0.00      0.000     0.000     0.000     0.000      170   URI::Generic#set_userinfo
  0.00      0.001     0.000     0.000     0.001       85   <Class::Gem::Specification>#default_specifications_dir
  0.00      0.000     0.000     0.000     0.000      382   Bundler::DepProxy#initialize
  0.00      0.015     0.000     0.000     0.015      108  *Bundler::Index#search
  0.00      0.001     0.000     0.000     0.000      105   <Class::Gem::Platform>#new
  0.00      0.003     0.000     0.000     0.003      115   Set#initialize
  0.00      0.000     0.000     0.000     0.000      129   Hash#keys
  0.00      0.000     0.000     0.000     0.000      452   Bundler::DepProxy#name
  0.00      0.001     0.000     0.000     0.000      150   Module#parent_name
  0.00      0.002     0.000     0.000     0.002      115   Set#merge
  0.00      0.003     0.000     0.000     0.002       44   <Class::BinData::Primitive>#inherited
  0.00      0.004     0.000     0.000     0.004      163   Bundler::Source::Rubygems#suppress_configured_credentials
  0.00      0.000     0.000     0.000     0.000      122   String#upcase
  0.00      0.002     0.000     0.000     0.002      175   Bundler::Index#<<
  0.00      0.000     0.000     0.000     0.000       34   Exception#initialize
  0.00      0.001     0.000     0.000     0.000       78   BinData::StringArgProcessor#sanitized_pad_byte
  0.00      0.000     0.000     0.000     0.000      580   Fixnum#>
  0.00      0.000     0.000     0.000     0.000      217   BinData::DSLMixin::DSLParser#valid_endian?
  0.00      0.000     0.000     0.000     0.000      197   Kernel#lambda
  0.00      0.000     0.000     0.000     0.000      123   String#intern
  0.00      0.001     0.000     0.000     0.000        3   <Class::Regexp>#union
  0.00      0.005     0.000     0.000     0.005      176  *Kernel#tap
  0.00      0.003     0.000     0.000     0.003       99   Gem::Specification#full_name
  0.00      0.000     0.000     0.000     0.000       86   Gem::Specification#invalidate_memoized_attributes
